Neighborhood,categories,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id,Rating
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4e500b7e7d8bd425e498c587,2059 W 4th Ave.,CA,Vancouver,Canada,btwn Arbutus & Maple,361,"['2059 W 4th Ave. (btwn Arbutus & Maple)', 'Vancouver BC V6J 1N3', 'Canada']","[{'label': 'display', 'lat': 49.26815558603722, 'lng': -123.15173493073148}]",49.26815558603722,-123.15173493073148,Kitsilano,V6J 1N3,BC,Sushi Bella,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,57479d2c498e0cddb26315f7,1882 West 4th,CA,Vancouver,Canada,,568,"['1882 West 4th', 'Vancouver BC V6J 1M3', 'Canada']","[{'label': 'display', 'lat': 49.267883, 'lng': -123.14676}]",49.267883,-123.14676,,V6J 1M3,BC,Ajiya Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ac28159f964a5206e9920e3,2825 W Broadway,CA,Vancouver,Canada,btwn Mackenzie & MacDonald,1441,"['2825 W Broadway (btwn Mackenzie & MacDonald)', 'Vancouver BC V6K 2G6', 'Canada']","[{'label': 'display', 'lat': 49.264208263449156, 'lng': -123.16904170047985}]",49.264208263449156,-123.16904170047985,,V6K 2G6,BC,Hoshi Sushi Japanese Restaurant,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aac17faf964a520335c20e3,1508 Yew St,CA,Vancouver,Canada,at Cornwall Ave.,222,"['1508 Yew St (at Cornwall Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.27251349464716, 'lng': -123.15500267078687}]",49.27251349464716,-123.15500267078687,Kitsilano,,BC,Kibune Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4d18042881cea35dfee3eaec,3416 W Broadway,CA,Vancouver,Canada,at Waterloo St.,2162,"['3416 W Broadway (at Waterloo St.)', 'Vancouver BC V6R 2B3', 'Canada']","[{'label': 'display', 'lat': 49.26412197856093, 'lng': -123.18012714385986}]",49.26412197856093,-123.18012714385986,,V6R 2B3,BC,Sushi Vancouver Japanese Restaurant,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c758de9ff1fb60cc68ef6a7,1833 Anderson St.,CA,Vancouver,Canada,at W 2nd Ave.,1024,"['1833 Anderson St. (at W 2nd Ave.)', 'Vancouver BC V6H 4E5', 'Canada']","[{'label': 'display', 'lat': 49.2693, 'lng': -123.138756}]",49.2693,-123.138756,,V6H 4E5,BC,SushiGo,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ab3eb89f964a5201e6f20e3,1822 W 4th Ave.,CA,Vancouver,Canada,at Burrard St.,597,"['1822 W 4th Ave. (at Burrard St.)', 'Vancouver BC V6J 1M3', 'Canada']","[{'label': 'display', 'lat': 49.267996117406184, 'lng': -123.14608633889999}]",49.267996117406184,-123.14608633889999,,V6J 1M3,BC,The Sushi Bar,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,504bbdb4e4b0a6730a52f7e3,,CA,,Canada,,439,['Canada'],"[{'label': 'display', 'lat': 49.27069312044963, 'lng': -123.14653330695846}]",49.27069312044963,-123.14653330695846,,,,Sushi Bar,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aa870e5f964a5204e5120e3,2568 Arbutus Street,CA,Vancouver,Canada,,914,"['2568 Arbutus Street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.2631464368832, 'lng': -123.15285426709357}]",49.2631464368832,-123.15285426709357,,,BC,iSushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ade5687f964a520247521e3,3105 W Broadway,CA,Vancouver,Canada,at Balaclavla St,1752,"['3105 W Broadway (at Balaclavla St)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.264272757543225, 'lng': -123.174041744793}]",49.264272757543225,-123.174041744793,,,BC,Kitstaya Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c34ec1b213c2d7fd250395d,150-2775 Laurel St.,CA,Vancouver,Canada,at W 12th Ave.,2265,"['150-2775 Laurel St. (at W 12th Ave.)', 'Vancouver BC V5Z', 'Canada']","[{'label': 'display', 'lat': 49.260847, 'lng': -123.12579}]",49.260847,-123.12579,,V5Z,BC,Bento Nouveau Sushi Bar,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4aa7e656f964a520ee4d20e3,1518 Yew St.,CA,Vancouver,Canada,at Cornwall Ave.,209,"['1518 Yew St. (at Cornwall Ave.)', 'Vancouver BC V6K 3E4', 'Canada']","[{'label': 'display', 'lat': 49.272250445074526, 'lng': -123.15503765524107}]",49.272250445074526,-123.15503765524107,,V6K 3E4,BC,Kits Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5cf5831f0d173f002c75de93,,CA,Vancouver,Canada,,1933,"['Vancouver BC V6Z 1B9', 'Canada']","[{'label': 'display', 'lat': 49.278544, 'lng': -123.128259}]",49.278544,-123.128259,,V6Z 1B9,BC,Sushi Mugen,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ace95e0f964a52051d120e3,2-2156 W Broadway,CA,Vancouver,Canada,btwn Yew & Arbutus,847,"['2-2156 W Broadway (btwn Yew & Arbutus)', 'Vancouver BC V6K 2C8', 'Canada']","[{'label': 'display', 'lat': 49.263823486652306, 'lng': -123.15409527930643}]",49.263823486652306,-123.15409527930643,,V6K 2C8,BC,Temaki Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,54a86309498e18f46e7ee941,2355 Burrard street,CA,Vancouver,Canada,,852,"['2355 Burrard street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.265010833740234, 'lng': -123.14593505859375}]",49.265010833740234,-123.14593505859375,,,BC,Brown Rice Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ab934b7f964a520817e20e3,1888 W Broadway,CA,Vancouver,Canada,at Cypress St.,916,"['1888 W Broadway (at Cypress St.)', 'Vancouver BC V6J 1Y9', 'Canada']","[{'label': 'display', 'lat': 49.26374675591932, 'lng': -123.14770591762723}]",49.26374675591932,-123.14770591762723,,V6J 1Y9,BC,Sushi Aoki,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,52e1778b11d2a2354d30f401,,CA,Vancouver,Canada,,1376,"['Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.26292527537948, 'lng': -123.13864943947434}]",49.26292527537948,-123.13864943947434,,,BC,sushi van,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ab988d5f964a520cb7f20e3,1361 Burrard St.,CA,Vancouver,Canada,btwn Pacific & Harwood,1653,"['1361 Burrard St. (btwn Pacific & Harwood)', 'Vancouver BC V6Z 2A1', 'Canada']","[{'label': 'display', 'lat': 49.27748814673549, 'lng': -123.13175079051781}]",49.27748814673549,-123.13175079051781,,V6Z 2A1,BC,Osaka Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,59a0e894c0cacb5d0ff64c31,738 Davie Street,CA,Vancouver,Canada,Howe Street,1976,"['738 Davie Street (Howe Street)', 'Vancouver BC V6Z 1B6', 'Canada']","[{'label': 'display', 'lat': 49.277598, 'lng': -123.127015}]",49.277598,-123.127015,,V6Z 1B6,BC,Sushi Howe,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5c5fadc1a30619002c570619,,CA,Vancouver,Canada,,2280,"['Vancouver BC V6Z 1A8', 'Canada']","[{'label': 'display', 'lat': 49.279675, 'lng': -123.1238}]",49.279675,-123.1238,,V6Z 1A8,BC,Sushi Jin,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ac64304f964a5206db320e3,1346 Burrard St,CA,Vancouver,Canada,at Harwood St.,1654,"['1346 Burrard St (at Harwood St.)', 'Vancouver BC V6Z 2B7', 'Canada']","[{'label': 'display', 'lat': 49.277530290068185, 'lng': -123.13176644964375}]",49.277530290068185,-123.13176644964375,,V6Z 2B7,BC,Daikichi Sushi,v-1563626116,,-1
Kitsilano,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,538a3411498e077069625d53,1226 Bute St,CA,Vancouver,Canada,,1763,"['1226 Bute St', 'Vancouver BC V6E 1Z8', 'Canada']","[{'label': 'display', 'lat': 49.28130235294118, 'lng': -123.13358277647059}]",49.28130235294118,-123.13358277647059,,V6E 1Z8,BC,Sushi Bar Maumi,v-1563626116,,-1
Dunbar-Southlands,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4e35ab306284ea7e1102dacc,4414 Dunbar St.,CA,Vancouver,Canada,at 28th Ave.,1559,"['4414 Dunbar St. (at 28th Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.24682, 'lng': -123.185225}]",49.24682,-123.185225,,,BC,Sushi Inn,v-1563626117,,-1
Dunbar-Southlands,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,59433b40b23dfa77eb595f68,,CA,Vancouver,Canada,,1607,"['Vancouver BC V6S 2G2', 'Canada']","[{'label': 'display', 'lat': 49.24732, 'lng': -123.185343}]",49.24732,-123.185343,,V6S 2G2,BC,Moon Sushi,v-1563626117,,-1
Dunbar-Southlands,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b01e982f964a5207e4622e3,4288 Dunbar St.,CA,Vancouver,Canada,at 27th Ave.,1717,"['4288 Dunbar St. (at 27th Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.248291, 'lng': -123.185019}]",49.248291,-123.185019,,,BC,Wild Sushi,v-1563626117,,-1
Dunbar-Southlands,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5c2cfcf793bd63002c9e833a,4221 Dunbar Street,CA,Vancouver,Canada,,1752,"['4221 Dunbar Street', 'Vancouver BC V6S 2G1', 'Canada']","[{'label': 'display', 'lat': 49.24878044130563, 'lng': -123.18562731172278}]",49.24878044130563,-123.18562731172278,,V6S 2G1,BC,Bento Sushi,v-1563626117,,-1
Dunbar-Southlands,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,502584ebe4b0e15958777a7a,4385 Dunbar St.,CA,Vancouver,Canada,W. 28th Ave.,1604,"['4385 Dunbar St. (W. 28th Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.247321, 'lng': -123.185463}]",49.247321,-123.185463,,,BC,Dream Sushi Japanese Restaurant,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b591571f964a520b97b28e3,8176 Granville St.,CA,Vancouver,Canada,,1275,"['8176 Granville St.', 'Vancouver BC V6P 4Z4', 'Canada']","[{'label': 'display', 'lat': 49.2116090803572, 'lng': -123.14042285560998}]",49.2116090803572,-123.14042285560998,,V6P 4Z4,BC,Sushi King House,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,5d05a8ea061b51002c1f7ce4,8099 Granville St,CA,Vancouver,Canada,,1275,"['8099 Granville St', 'Vancouver BC V6P 4Z5', 'Canada']","[{'label': 'display', 'lat': 49.21217, 'lng': -123.140489}]",49.21217,-123.140489,,V6P 4Z5,BC,Sushi Bar Shu,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,53adeb8e498e617c3f168b66,7974 Granville St.,CA,Vancouver,Canada,67,1316,"['7974 Granville St. (67)', 'Vancouver BC V6P 4Z2', 'Canada']","[{'label': 'display', 'lat': 49.2134311913446, 'lng': -123.14022812445535}]",49.2134311913446,-123.14022812445535,,V6P 4Z2,BC,Sushi Hoon,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,530aa87f498eaf628edbd4fe,8273 Granville,CA,Vancouver,Canada,,1270,"['8273 Granville', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.211651473849884, 'lng': -123.14048713827447}]",49.211651473849884,-123.14048713827447,,,BC,Sushi Wow,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4bd0a671caff95213443cff0,8646 Granville Street,CA,Vancouver,Canada,70th Ave,1332,"['8646 Granville Street (70th Ave)', 'Vancouver BC V6P 5A1', 'Canada']","[{'label': 'display', 'lat': 49.20783406979534, 'lng': -123.14022660255432}]",49.20783406979534,-123.14022660255432,,V6P 5A1,BC,Komi Sushi,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4ef53d9a29c24e3537666bf3,,CA,Vancouver,Canada,,1327,"['Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.222598747527755, 'lng': -123.15416308988415}]",49.222598747527755,-123.15416308988415,,,BC,Tokyo Thyme - Sushi•Noodles,v-1563626117,,-1
Kerrisdale,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4bb9272f1261d13a7763e998,Vancouver International Airport (YVR),CA,Richmond,Canada,International Departure Terminal,2242,"['Vancouver International Airport (YVR) (International Departure Terminal)', 'Richmond BC', 'Canada']","[{'label': 'display', 'lat': 49.19573204187078, 'lng': -123.17815938312998}]",49.19573204187078,-123.17815938312998,,,BC,Hanami Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4c91570e7088a1432138b043,5333 West Blvd.,CA,Vancouver,Canada,at 37th Ave.,667,"['5333 West Blvd. (at 37th Ave.)', 'Vancouver BC V6M', 'Canada']","[{'label': 'display', 'lat': 49.23773908677557, 'lng': -123.15545797701616}]",49.23773908677557,-123.15545797701616,,V6M,BC,Sushi King House,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4be493692468c928f2f9fe42,2178 West 41st Ave.,CA,Vancouver,Canada,at Yew St.,1048,"['2178 West 41st Ave. (at Yew St.)', 'Vancouver BC V6M 1Z1', 'Canada']","[{'label': 'display', 'lat': 49.23461546793014, 'lng': -123.15793463491332}]",49.23461546793014,-123.15793463491332,,V6M 1Z1,BC,Asa Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,551074d8498ed654c625740e,2180 W Broadway,CA,Vancouver,Canada,at Yew St,2239,"['2180 W Broadway (at Yew St)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.263744, 'lng': -123.154659}]",49.263744,-123.154659,,,BC,Yagoto Sushi Dining,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4adfc9c9f964a520717d21e3,3720 Oak St.,CA,Vancouver,Canada,at W 21st Ave.,2154,"['3720 Oak St. (at W 21st Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.25243381619314, 'lng': -123.12738479979316}]",49.25243381619314,-123.12738479979316,,,BC,Goma Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aa7f6c7f964a520434e20e3,2081 W 42nd Ave.,CA,Vancouver,Canada,,1074,"['2081 W 42nd Ave.', 'Vancouver BC V6M 2B4', 'Canada']","[{'label': 'display', 'lat': 49.23398442419018, 'lng': -123.15360541803292}]",49.23398442419018,-123.15360541803292,Kerrisdale,V6M 2B4,BC,Ajisai Sushi Bar,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4fa8289fe4b03deb74132d64,5352 West Boulevard,CA,,Canada,,648,"['5352 West Boulevard', 'Canada']","[{'label': 'display', 'lat': 49.237903, 'lng': -123.155395}]",49.237903,-123.155395,,,,Unkai Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b3d679af964a520b19325e3,5405 West Blvd.,CA,Vancouver,Canada,at W 38th Ave.,735,"['5405 West Blvd. (at W 38th Ave.)', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.237145412423516, 'lng': -123.15565466880798}]",49.237145412423516,-123.15565466880798,,,BC,Masago Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b7465f6f964a5200fda2de3,2255 W 41st Ave.,CA,Vancouver,Canada,at Yew St.,1051,"['2255 W 41st Ave. (at Yew St.)', 'Vancouver BC V6M', 'Canada']","[{'label': 'display', 'lat': 49.23476179568505, 'lng': -123.15874541445365}]",49.23476179568505,-123.15874541445365,,V6M,BC,Sushi Hachi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d1d2941735', 'name': 'Sushi Restaurant', 'pluralName': 'Sushi Restaurants', 'shortName': 'Sushi', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/sushi_', 'suffix': '.png'}, 'primary': True}]",False,4b6b4caaf964a52021ff2be3,2260 W 41st Ave.,CA,Vancouver,Canada,at Vine St.,1080,"['2260 W 41st Ave. (at Vine St.)', 'Vancouver BC V6M 1Z8', 'Canada']","[{'label': 'display', 'lat': 49.23468982586, 'lng': -123.15954643240102}]",49.23468982586,-123.15954643240102,,V6M 1Z8,BC,Irashai Sushi,v-1563626117,,-1
Arbutus-Ridge,"[{'id': '4bf58dd8d48988d111941735', 'name': 'Japanese Restaurant', 'pluralName': 'Japanese Restaurants', 'shortName': 'Japanese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/japanese_', 'suffix': '.png'}, 'primary': True}]",False,4aa870e5f964a5204e5120e3,2568 Arbutus Street,CA,Vancouver,Canada,,2172,"['2568 Arbutus Street', 'Vancouver BC', 'Canada']","[{'label': 'display', 'lat': 49.2631464368832, 'lng': -123.15285426709357}]",49.2631464368832,-123.15285426709357,,,BC,iSushi,v-1563626117,,-1
